"X","PLOT_ID","期数","副总体","样地号","新样地号","市","县","省","x","y","经度_F","纬度_F","针叶","阔叶","sz1","psz1","sz2","psz2","sz3","psz3","硬阔","软阔","森林类型65","二级森林类型65","样地面积","Dmax","Dmin","Dg","N_ha","AGE","BA","V_ha","S","aSDI","bio_plot","Bio","Car_1_plot","Car_1_ha","Car_2_plot","Car_2_ha","Car_3_plot","Car_3_ha","起源","优势树种","龄组","平均胸径","H","郁闭度","地貌","海拔","坡向","坡位","坡度","土壤名称","土层厚度","腐殖层","枯枝落叶","地类","样地类别","林种","植被类型","森林群落","林层结构","树种结构","自然度","可及度","经营等级","灾害类型","活立蓄积","林木蓄积","散生蓄积","四旁蓄积","枯损蓄积","采伐蓄积","name","分区","Plot","ID","code"
18714,6100004321,9,6100,4321,"4321",6101,610124,61,18772034,3747841,107.679345452,33.8294471127,3,97,410,36,590,36,535,14,47,50,"阔叶混","栎类阔叶混",0.08,54.1,6.3,19.6546039020239,688,56,20.8588891303437,127.85,669.029842485641,612.170704793815,10394.0043639068,129.925054548836,5529.31758831613,69116.4698539517,4952.18586461559,61902.3233076949,4955.34342363526,61941.7927954408,11,620,4,343,17.1,70,3,1850,5,4,30,113,45,8,4,111,11,111,121,1,0,7,2,0,0,0,10.228,10.228,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",430,6100004321,1
3415,6220003698,6,6220,3698,"3698",6210,621024,62,19272044,4005987,108.434336183,36.1580114799,1,99,410,56,530,41,590,2,56,43,"阔叶混","栎类阔叶混",0.08,35.1,6.3,16.4443394932683,912,58,19.3800825634367,104.0875,666.113249499234,637.325823846365,10392.3496181568,129.904370226959,5611.44628384768,70143.0785480959,4950.7879332976,61884.84916622,4954.24097214432,61928.012151804,11,410,2,164,8,70,3,1400,6,4,32,9,65,0,0,111,11,117,0,0,0,0,0,0,0,0,8.327,8.327,0,0,0.287,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",431,6220003698,1
19585,6220002758,9,6220,2758,"2758",6205,620503,62,18608047,3810748,106.306091837,34.4197918789,7,93,410,35,530,22,490,16,57,36,"阔叶混","栎类阔叶混",0.08,51.6,5.6,15.2263127512868,1250,56,22.7608976801203,140.2125,806.903199205662,734.102741376587,10388.2904603843,129.853630754804,5502.89536150897,68786.1920188621,4976.89554493021,62211.1943116277,4977.20618230783,62215.0772788479,11,620,2,143,14.5,80,3,2001,7,4,25,113,40,3,2,111,11,111,121,1,0,7,3,0,0,0,11.217,11.217,0,0,0.124,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",432,6220002758,1
12703,6100004336,8,6100,4336,"4336",6110,611026,61,19339970,3748041,109.270981746,33.8470481266,0,100,410,53,490,15,420,13,81,19,"阔叶混","栎类阔叶混",0.08,34.1,5.4,12.8377255372475,1650,25,21.3574795194224,99.875,809.942484635591,740.953057531719,10378.2269751761,129.727837189701,5708.97409096158,71362.1761370197,4969.26835429787,62115.8544287234,4971.17458599083,62139.6823248854,13,410,2,117,6.9,70,3,1680,2,1,25,112,35,5,5,111,11,233,121,2,0,7,2,3,2,0,7.99,7.99,0,0,0.417,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",433,6100004336,1
20024,6220003863,9,6220,3863,"3863",6210,621024,62,19269051,3978944,108.275525506,35.9098853297,24,76,410,56,350,24,590,17,59,17,"阔叶混","栎类阔叶混",0.08,52,5,14.5017654097699,1250,90,20.6462720300349,99.4375,746.169297104688,668.854512545369,10378.0350298854,129.725437873568,5699.24147327776,71240.518415972,5014.98026024006,62687.2532530007,5016.62214187065,62707.7767733831,11,620,4,168,9.1,70,3,1450,8,3,15,123,65,3,2,111,11,127,133,2,0,7,3,0,0,0,7.955,7.955,0,0,0.89,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",434,6220003863,1
5082,1400017989,7,1400,17989,"17989",1404,140431,14,19610035,4045985,112.228770076,36.5383709547,0,100,410,64,490,36,110,0,100,0,"阔叶混","栎类阔叶混",0.067,46.5,5.2,11.7832546823486,1642,46,17.9035145278249,66.4776119402985,702.426292729415,644.689286934085,8669.00306901035,129.388105507617,4995.07956836377,74553.426393489,4156.91265159179,62043.4724118178,4159.41615724467,62080.8381678309,11,410,2,123,6,82,3,1372,2,2,35,122,58,25,3,111,11,111,121,1,0,2,2,0,0,0,4.454,4.454,0,0,0.011,0.007,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",435,1400017989,1
18496,6100003840,9,6100,3840,"3840",6103,610330,61,18684039,3787943,106.910053927,34.2040367251,7,93,410,58,420,8,460,8,83,10,"阔叶混","栎类阔叶混",0.08,40,5,17.2096221268801,800,50,18.6089786466131,117.6875,628.56448065677,573.968792123058,10350.6501678297,129.383127097872,5711.81814640529,71397.7268300662,4962.99439310611,62037.4299138264,4962.58407364748,62032.3009205934,11,620,3,215,12.2,80,3,1790,1,4,17,111,70,10,5,111,11,111,121,1,0,7,2,0,0,0,9.415,9.415,0,0,0.047,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",436,6100003840,1
19722,6220002941,9,6220,2941,"2941",6205,620503,62,18609082,3789860,106.183911345,34.2304680545,0,100,410,60,590,25,490,14,74,26,"阔叶混","栎类阔叶混",0.08,46.3,6,19.8894444366855,600,65,18.6417395675038,116.1125,594.685657406026,540.856605796962,10305.1669804922,128.814587256153,5721.80365300363,71522.5456625454,4927.02824866997,61587.8531083746,4929.44105057089,61618.0131321361,11,620,3,174,12.1,55,3,1685,6,2,30,122,50,6,3,111,11,111,121,1,0,7,3,0,0,0,9.289,6.66,2.629,0,0.639,0.008,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",437,6220002941,1
13451,6220002678,8,6220,2678,"2678",6205,620521,62,18629059,3840938,106.441473559,34.6886030959,0,100,410,61,421,27,490,7,95,5,"阔叶混","栎类阔叶混",0.08,34,5.1,11.0624640614608,2250,36,21.625997334011,109.4375,869.784433698029,811.096565192293,10289.5403350012,128.619254187515,5614.52335991451,70181.5419989314,4950.33201398324,61879.1501747905,4950.36952755262,61879.6190944078,11,410,1,89,7.5,70,3,1800,8,2,30,112,40,5,2,111,11,112,121,1,0,4,3,2,0,0,8.755,8.755,0,0,0.01,0.861,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",438,6220002678,1
12200,6100002343,8,6100,2343,"2343",6106,610632,61,19280050,3959961,110.557340731,35.8048879034,0,100,410,54,490,29,530,6,88,12,"阔叶混","栎类阔叶混",0.08,50.2,5.2,13.648431804484,1212,57,17.7393268952372,79.5,656.382958609501,607.631656962656,10243.6369082454,128.045461353067,5792.05457135194,72400.6821418992,4906.36611908458,61329.5764885573,4908.88538755383,61361.0673444229,11,412,4,163,11,70,3,1503,6,3,12,122,50,4,3,111,11,111,121,1,0,7,0,0,0,0,6.36,6.36,0,0,0.631,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",439,6100002343,1
8122,6220002923,7,6220,2923,"2923",6205,620503,62,18624006,3792914,106.086205472,34.2585688489,19,81,410,52,490,21,210,19,73,8,"阔叶混","栎类阔叶混",0.08,31.2,5.5,14.35216664828,1200,49,19.4135994300597,102.6375,704.499420033975,669.481127997202,10239.7642779736,127.99705347467,5763.66311969087,72045.7889961358,4971.63799613322,62145.4749516653,4967.63440318479,62095.4300398099,13,620,2,138,13.4,80,3,1700,7,4,38,122,50,6,4,111,11,111,121,1,0,7,3,0,0,0,8.211,8.211,0,0,0.206,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",440,6220002923,1
3451,6220003766,6,6220,3766,"3766",6210,621024,62,19283990,3996908,108.13769828,36.0414042083,5,95,410,49,530,36,590,6,53,42,"阔叶混","栎类阔叶混",0.08,32.3,5.8,15.6689404939368,988,78,19.041723217168,99.925,667.793841617115,630.170569797542,10196.6956306912,127.45869538364,5502.86522877645,68785.8153597056,4871.33034531729,60891.6293164661,4874.10551828287,60926.3189785359,11,530,5,175,10,70,3,1340,3,2,10,9,65,0,0,111,11,117,0,0,0,0,0,0,0,0,7.994,7.994,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",441,6220003766,1
3279,6220003017,6,6220,3017,"3017",6205,620503,62,18600041,3780894,106.149605712,34.1505486838,26,74,410,30,210,26,590,25,49,25,"阔叶混","栎类阔叶混",0.08,40.3,5.4,14.931880206847,1075,42,18.8246686172361,108.775,672.5260156474,606.355796585822,10183.6180960972,127.295226201215,5523.53154018918,69044.1442523647,4958.52355914124,61981.5444892655,4951.31873739111,61891.4842173889,11,620,2,136,12.7,70,3,1372,4,4,34,8,40,0,0,111,11,117,0,0,0,0,0,0,0,0,8.702,8.702,0,0,0.018,0.082,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",442,6220003017,1
12780,6100004468,8,6100,4468,"4468",6107,610730,61,18775934,3735958,107.89103764,33.7164644129,32,68,410,34,210,26,490,10,51,17,"阔叶混","栎类阔叶混",0.08,31.2,5,14.0828048095664,1438,21,22.3911322247928,133.275,818.939548434113,750.242607435478,10182.3311526268,127.279139407835,5516.80519667979,68960.0649584973,4957.90161958185,61973.7702447732,4953.03674069239,61912.9592586548,11,210,2,115,7.7,85,3,1860,1,2,35,112,40,13,9,111,11,111,115,1,0,5,2,0,0,0,10.662,10.662,0,0,0.128,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",443,6100004468,1
13814,6220003716,8,6220,3716,"3716",6210,621024,62,19263064,4002967,108.400943373,36.128983729,0,100,410,39,530,24,590,23,53,47,"阔叶混","栎类阔叶混",0.08,39.3,7.3,17.1227622043655,862,82,19.8607953268211,93.1125,671.800174800811,648.441570412888,10176.9144093033,127.211430116291,5333.1775568585,66664.7194607312,4838.13501311367,60476.6876639208,4841.70573538227,60521.3216922784,11,620,3,183,10.5,70,3,1420,5,4,30,124,65,4,1,111,11,127,121,2,0,7,3,3,0,0,7.449,7.449,0,0,0.572,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",444,6220003716,1
20017,6220003853,9,6220,3853,"3853",6210,621024,62,19275048,3981937,108.44041603,35.9411394213,16,84,410,64,350,16,590,16,68,16,"阔叶混","栎类阔叶混",0.08,27.8,5.1,17.2048854164095,912,94,21.2141836245106,103.275,716.246989471822,692.10698882796,10173.667025546,127.170837819324,5600.48023630846,70006.0029538558,4906.9547880566,61336.9348507075,4908.8030107765,61360.0376347062,11,620,4,189,9.9,65,3,1440,7,3,25,123,65,5,4,111,11,127,121,1,0,4,3,0,0,0,8.262,8.262,0,0,3.217,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",445,6220003853,1
18906,6100004734,9,6100,4734,"4734",6109,610923,61,19252022,3715977,108.249161191,33.5358731322,7,93,410,57,590,35,200,7,58,35,"阔叶混","栎类阔叶混",0.08,37.6,5.3,18.0554854699494,900,48,23.0436213839893,146.2875,763.7427214337,699.142663619783,10172.7622306817,127.159527883522,5524.53978879267,69056.7473599084,4872.3891325515,60904.8641568937,4875.45368878932,60943.1711098665,11,620,3,172,15.3,90,3,1450,6,2,30,111,25,3,2,111,11,111,121,1,0,7,4,0,0,0,11.703,11.703,0,0,0.875,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",446,6100004734,1
7290,6100004316,7,6100,4316,"4316",6103,610331,61,18732014,3747926,107.592470232,33.8308007408,26,74,410,35,210,26,590,25,49,25,"阔叶混","栎类阔叶混",0.08,47.1,5,13.5826401412813,1325,50,19.1988028498475,114.5375,712.036681772711,641.002607412099,10132.670356282,126.658379453525,5514.26459609805,68928.3074512256,4925.12805759652,61564.1007199565,4919.70504745447,61496.3130931809,11,410,3,186,10.8,65,3,1581,7,3,30,112,60,15,5,111,11,233,121,2,0,6,4,1,2,0,9.163,9.163,0,0,0.288,0.162,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",447,6100004316,1
19798,6220003423,9,6220,3423,"3423",6208,620824,62,18635093,3891995,106.316935301,35.1223461891,28,72,410,59,200,23,420,7,71,1,"阔叶混","栎类阔叶混",0.08,34.1,5.4,15.0281778347296,1162,26,20.6203244382117,104.025,734.492960197503,682.334962818028,10085.5504481444,126.069380601805,5580.77949045355,69759.7436306693,4925.06630286735,61563.3287858419,4925.73858575406,61571.7323219258,11,620,2,154,12.2,90,3,2220,2,3,32,122,30,0,0,111,11,112,121,1,0,7,3,0,0,0,8.322,8.322,0,0,0.061,1.951,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",448,6220003423,1
4960,1400015821,7,1400,15821,"15821",1407,140781,14,19592082,4091920,111.899712326,36.956898872,0,100,410,60,460,29,510,11,89,11,"阔叶混","栎类阔叶混",0.067,30.1,5,15.6166252918883,1030,70,19.7259782153658,84.044776119403,692.454945645301,666.105644008066,8437.09104186695,125.926731968163,4617.50495045396,68917.9843351338,4007.14140084558,59808.0806096356,4008.60482798971,59829.9228058166,11,410,3,197,8.6,62,3,1300,8,3,24,122,42,20,5,111,11,127,121,2,0,7,2,0,0,0,5.631,5.631,0,0,0.138,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",449,1400015821,1
15892,1400018837,9,1400,18837,"18837",1410,141025,14,19592015,4027992,112.025434419,36.3781540938,30,70,410,60,271,30,490,8,68,2,"阔叶混","栎类阔叶混",0.067,30.8,5.1,15.3782395990099,1179,68,21.9005698944036,85.6567164179104,773.296050575311,736.436856354053,8427.87811987616,125.789225669793,4738.92879607418,70730.2805384206,4090.00126279009,61044.7949670163,4091.64347817984,61069.3056444753,11,410,3,181,13.6,80,3,1087,2,3,35,122,120,0,6,111,11,112,121,1,0,4,3,0,0,0,5.739,5.739,0,0,0.006,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",450,1400018837,1
13490,6220002768,8,6220,2768,"2768",6205,620503,62,18638013,3810942,106.567076297,34.4165818409,25,75,410,49,200,24,490,22,71,4,"阔叶混","栎类阔叶混",0.08,38.6,6.7,15.5355534517645,950,45,18.0080606943206,100.15,633.358878856614,587.882389314968,10757.6986846555,134.471233558194,6056.67591955259,75708.4489944074,5228.181856167,65352.2732020875,5230.13558275657,65376.6947844571,11,630,2,155,15.5,70,3,1420,2,2,43,122,25,8,2,111,11,112,113,2,0,6,3,2,0,12,8.012,8.012,0,0,0.01,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",451,6220002768,1
13845,6220003766,8,6220,3766,"3766",6210,621024,62,19283990,3996908,108.13769828,36.0414042083,6,94,410,59,530,14,590,14,65,29,"阔叶混","栎类阔叶混",0.08,35.2,5.4,16.3075982656561,838,87,17.4926136971599,85.8,603.916412178238,564.010446813303,10032.1785588769,125.402231985961,5558.09418338148,69476.1772922685,4805.09792145345,60063.7240181681,4807.39308438875,60092.4135548594,11,620,5,212,9.2,70,3,1340,3,2,10,124,65,3,2,111,11,127,121,2,0,7,3,3,0,0,6.864,6.864,0,0,3.436,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",452,6220003766,1
6868,6100002382,7,6100,2382,"2382",6106,610631,61,19403946,3956000,109.584699297,35.7252953018,22,78,410,63,200,22,421,8,78,0,"阔叶混","栎类阔叶混",0.08,28.1,5,12.8205227495383,1400,65,18.0729640350484,84.675,685.746492860759,623.053993677679,10008.9311255963,125.111639069954,5586.57940969971,69832.2426212463,4848.60695321337,60607.5869151671,4851.07650990975,60638.4563738718,12,410,5,212,12.6,75,3,1540,4,4,20,122,65,10,2,111,11,111,121,1,0,4,4,0,0,0,6.774,6.774,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",453,6100002382,1
13844,6220003763,8,6220,3763,"3763",6210,621024,62,19275044,3996975,108.236466949,36.070254734,0,100,410,43,490,26,590,26,74,26,"阔叶混","栎类阔叶混",0.08,38.3,5.1,13.1072278944452,1300,83,17.5410236764564,77.95,659.773889511105,600.736831736623,9991.0667566562,124.888334458202,5571.34386197646,69641.7982747057,4779.43572773621,59742.9465967026,4781.4554827472,59768.19353434,11,620,3,146,8.8,70,3,1360,4,2,20,124,65,5,1,111,11,127,121,2,0,7,3,3,0,0,6.236,6.236,0,0,0.059,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",454,6220003763,1
18055,6100002150,9,6100,2150,"2150",6106,610628,61,19300014,3995999,109.046095953,36.0780428486,15,85,410,63,421,22,200,15,85,0,"阔叶混","栎类阔叶混",0.08,35.3,5,14.2321065602692,1138,59,18.0958780264655,86.9625,659.152894958655,617.057165408509,9990.626289321,124.882828616512,5539.17987380755,69239.7484225944,4846.61882540892,60582.7353176115,4847.44056001283,60593.0070001604,11,620,4,142,7.6,76,3,1190,2,2,20,122,85,4,4,111,11,111,121,1,0,7,2,0,0,0,6.957,6.957,0,0,0.115,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",455,6100002150,1
19969,6220003779,9,6220,3779,"3779",6210,621024,62,19262999,3993938,108.304108316,36.0453814688,0,100,410,62,490,20,530,12,84,16,"阔叶混","栎类阔叶混",0.08,29.6,5.1,15.078659734255,1212,56,21.6519547433113,103.125,770.232209781434,738.026555250471,9988.75026458992,124.859378307374,5604.66160404334,70058.2700505417,4781.030199729,59762.8774966126,4783.50197555947,59793.7746944934,11,620,2,159,11.6,70,3,1480,3,4,28,123,65,3,1,111,11,127,121,1,0,7,3,0,0,0,8.25,8.25,0,0,1.33,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",456,6220003779,1
8316,6220003687,7,6220,3687,"3687",6210,621024,62,19289923,4008907,108.199955287,36.1512972524,15,85,410,58,421,18,350,15,77,8,"阔叶混","栎类阔叶混",0.08,28.9,7.3,15.7874408779157,950,69,18.5967460702182,94.6875,649.921344911351,627.751365279508,9983.15388436889,124.789423554611,5462.41857688491,68280.2322110614,4821.51977751271,60268.9972189089,4822.30871035593,60278.8588794491,11,620,3,167,8,70,3,1350,2,3,32,124,65,3,1,111,11,111,122,1,0,7,2,0,0,0,7.575,7.575,0,0,1.458,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",457,6220003687,1
11531,410001770,8,410,1770,"1770",4103,410325,41,19604010,3751961,112.124351888,33.8893854154,0,100,410,51,590,21,490,19,77,23,"阔叶混","栎类阔叶混",0.08,27.5,5.1,11.539787134803,2038,23,21.309982565491,96.6875,843.098860094721,806.807184765963,9982.75806562761,124.784475820345,5506.55768092586,68831.9710115733,4758.39921463448,59479.9901829309,4761.21769423479,59515.2211779349,13,620,2,115,7.7,78,3,1240,7,4,54,122,30,2,4,111,11,112,121,2,0,7,3,0,0,0,7.735,7.735,0,0,0.065,0.007,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",458,410001770,1
508,1400015821,6,1400,15821,"15821",1407,140781,14,19592082,4091920,111.899712326,36.956898872,0,100,410,61,460,20,590,11,89,11,"阔叶混","栎类阔叶混",0.067,29.1,5.2,14.8220434816854,1104,65,19.0573699311016,79.4626865671642,682.532606257229,655.91972087991,8354.75649235889,124.697858094909,4641.50520072916,69276.1970258083,3990.84961837783,59564.9196772811,3992.56667298084,59590.547357923,11,410,3,181,11.2,60,3,2150,8,3,30,3,41,0,0,111,11,233,0,0,0,0,0,2,0,0,5.324,5.324,0,0,0.139,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",459,1400015821,1
15846,1400018357,9,1400,18357,"18357",1410,141025,14,19578057,4037916,111.736741941,36.4706055261,0,100,410,48,460,19,421,11,82,18,"阔叶混","栎类阔叶混",0.067,23.6,5,12.9315786844734,1642,41,21.5630831313556,88.8955223880597,815.493947664362,778.163551717972,8348.19581092071,124.599937476428,4470.79724850965,66728.3171419351,3974.85006144635,59326.1203200947,3975.59991827278,59337.3122130266,11,410,2,153,10.3,75,3,1800,2,2,26,122,50,0,5,111,11,127,121,2,0,7,3,0,0,0,5.956,5.956,0,0,0.337,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",460,1400018357,1
18632,6100004186,9,6100,4186,"4186",6101,610118,61,19287986,3759988,108.967719219,33.9503188103,0,100,410,37,490,32,590,17,69,31,"阔叶混","栎类阔叶混",0.08,39.6,7.4,18.7255031463805,588,35,16.1794868728217,97.6375,529.029565542014,493.653426921246,9962.18885425169,124.527360678146,5461.71359517608,68271.419939701,4720.90872841511,59011.3591051888,4723.03567343353,59037.9459179191,11,410,2,287,11.7,70,3,1480,8,2,47,113,8,8,5,111,11,112,121,2,0,7,2,0,0,0,7.811,7.811,0,0,0.569,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",461,6100004186,1
3501,6220003855,6,6220,3855,"3855",6210,621024,62,19281054,3981942,108.573655129,35.9430163495,1,99,410,59,530,38,590,2,59,40,"阔叶混","栎类阔叶混",0.08,31.9,6.8,16.0739826012929,900,67,18.2633052799478,94.5,633.749418886181,604.466319231801,9956.82306382871,124.460288297859,5438.23059787798,67977.8824734748,4750.0578168255,59375.7227103188,4752.79442126322,59409.9302657902,11,530,5,136,9.8,50,3,1480,7,3,26,9,65,0,0,111,11,117,0,0,0,0,0,0,0,0,7.56,7.56,0,0,0.584,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",462,6220003855,1
